word,frequency,vowel_count,rare_letter_count,has_duplicates,difficulty
nanty,2.34e-08,1,0,True,Hard
temps,2.14e-06,1,0,False,Hard
mutas,0.0,2,0,False,Hard
brigs,8.91e-08,1,0,False,Hard
flock,4.9e-06,1,1,False,Hard
femmy,1.02e-08,1,0,True,Hard
poufy,1.23e-08,2,0,False,Hard
arets,0.0,2,0,False,Hard
armil,0.0,2,0,False,Hard
bayle,9.33e-08,2,0,False,Hard
forel,7.76e-08,2,0,False,Hard
fleet,2.14e-05,2,0,True,Medium
kelts,0.0,1,1,False,Hard
poach,4.79e-07,2,0,False,Hard
forum,2.4e-05,2,0,False,Medium
sughs,0.0,1,0,True,Hard
phial,8.51e-08,2,0,False,Hard
makar,1.2e-07,2,1,True,Hard
dural,1.38e-07,2,0,False,Hard
sumps,4.07e-08,1,0,True,Hard
slews,1.32e-08,1,0,True,Hard
munis,7.08e-08,2,0,False,Hard
wazir,1.91e-07,2,1,False,Hard
gowks,0.0,1,1,False,Hard
sable,9.77e-07,2,0,False,Hard
coral,7.24e-06,2,0,False,Hard
joyed,3.8e-08,2,1,False,Hard
balun,3.89e-08,2,0,False,Hard
jammy,2.4e-07,1,1,True,Hard
shuns,2.09e-07,1,0,True,Hard
argle,0.0,2,0,False,Hard
lochs,2e-07,1,0,False,Hard
herse,3.02e-08,2,0,True,Hard
dwile,0.0,2,0,False,Hard
ixora,1.51e-08,3,1,False,Hard
meins,1.58e-08,2,0,False,Hard
puzel,0.0,2,1,False,Hard
gammy,1.38e-07,1,0,True,Hard
allus,0.0,2,0,True,Hard
mauri,9.77e-08,3,0,False,Hard
feist,1.66e-07,2,0,False,Hard
unred,0.0,2,0,False,Hard
hubby,2.57e-06,1,0,True,Hard
pinks,6.31e-07,1,1,False,Hard
fubby,0.0,1,0,True,Hard
ergot,1.23e-07,2,0,False,Hard
scatt,1.2e-08,1,0,True,Hard
resam,0.0,2,0,False,Hard
doorn,6.61e-08,2,0,True,Hard
torii,1.62e-07,3,0,True,Hard
plues,0.0,2,0,False,Hard
novum,1.12e-07,2,0,False,Hard
pinny,4.07e-08,1,0,True,Hard
verse,1.51e-05,2,0,True,Medium
zonks,0.0,1,2,False,Hard
etics,0.0,2,0,False,Hard
orfes,0.0,2,0,False,Hard
excel,5.37e-06,2,1,True,Hard
trona,5.89e-08,2,0,False,Hard
bland,3.16e-06,1,0,False,Hard
frust,0.0,1,0,False,Hard
anole,3.55e-08,3,0,False,Hard
ennog,0.0,2,0,True,Hard
foins,0.0,2,0,False,Hard
praty,0.0,1,0,False,Hard
splog,0.0,1,0,False,Hard
toddy,3.55e-07,1,0,True,Hard
hymns,2.19e-06,0,0,False,Hard
sowps,0.0,1,0,True,Hard
balus,0.0,2,0,False,Hard
lucky,5.89e-05,1,1,False,Medium
spilt,8.13e-07,1,0,False,Hard
tacts,1.23e-08,1,0,True,Hard
comic,2.63e-05,2,0,True,Medium
caese,0.0,3,0,True,Hard
unbag,0.0,2,0,False,Hard
lauds,3.16e-07,2,0,False,Hard
gashy,0.0,1,0,False,Hard
vibey,2.4e-08,2,0,False,Hard
laers,0.0,2,0,False,Hard
gnawn,0.0,1,0,True,Hard
pinta,1.15e-07,2,0,False,Hard
mokus,0.0,2,1,False,Hard
opihi,0.0,3,0,True,Hard
rewin,0.0,2,0,False,Hard
melik,4.27e-08,2,1,False,Hard
mokey,1.58e-08,2,1,False,Hard
galia,7.08e-08,3,0,True,Hard
bykes,0.0,1,1,False,Hard
oakum,3.24e-08,3,1,False,Hard
arose,5.37e-06,3,0,False,Hard
meted,3.63e-07,2,0,True,Hard
skill,2.63e-05,1,1,True,Medium
throe,1.74e-08,2,0,False,Hard
baals,1.66e-08,2,0,True,Hard
parts,0.000117,1,0,False,Easy
biach,0.0,2,0,False,Hard
bouse,2.88e-08,3,0,False,Hard
jings,1.32e-08,1,1,False,Hard
jatha,0.0,2,1,True,Hard
myall,4.17e-08,1,0,True,Hard
coupe,2.19e-06,3,0,False,Hard
adead,0.0,3,0,True,Hard
paris,6.61e-05,2,0,False,Medium
guess,0.000148,2,0,True,Easy
alien,1.95e-05,3,0,False,Medium
clean,9.33e-05,2,0,False,Medium
klieg,2.69e-08,2,1,False,Hard
poppy,3.89e-06,1,0,True,Hard
praps,0.0,1,0,True,Hard
skelf,0.0,1,1,False,Hard
helms,7.76e-07,1,0,False,Hard
ikats,0.0,2,1,False,Hard
minge,9.12e-08,2,0,False,Hard
tenon,1.55e-07,2,0,True,Hard
speir,2.29e-08,2,0,False,Hard
biped,1.02e-07,2,0,False,Hard
dorad,0.0,2,0,True,Hard
skews,1.91e-07,1,1,True,Hard
atoke,0.0,3,1,False,Hard
migod,0.0,2,0,False,Hard
asper,7.59e-08,2,0,False,Hard
taste,5.37e-05,2,0,True,Medium
curch,0.0,1,0,True,Hard
jumar,0.0,2,1,False,Hard
riche,3.02e-07,2,0,False,Hard
asked,0.0002,2,1,False,Medium
xysti,0.0,1,1,False,Hard
tante,1.78e-07,2,0,True,Hard
epics,8.13e-07,2,0,False,Hard
caret,8.13e-08,2,0,False,Hard
momma,2.57e-06,2,0,True,Hard
letch,4.27e-08,1,0,False,Hard
meous,0.0,3,0,False,Hard
scarf,4.79e-06,1,0,False,Hard
enema,7.08e-07,3,0,True,Hard
silos,8.71e-07,2,0,True,Hard
spect,2.14e-07,1,0,False,Hard
rhine,1.91e-06,2,0,False,Hard
hotis,0.0,2,0,False,Hard
paysd,0.0,1,0,False,Hard
cesse,0.0,2,0,True,Hard
tangi,7.41e-08,2,0,False,Hard
thale,2.45e-08,2,0,False,Hard
crowl,2.34e-08,1,0,False,Hard
doner,1.38e-07,2,0,False,Hard
tegua,0.0,3,0,False,Hard
punky,2.19e-07,1,1,False,Hard
derpy,1.07e-07,1,0,False,Hard
kwirl,0.0,1,1,False,Hard
pugil,0.0,2,0,False,Hard
zoomy,1.78e-08,2,1,True,Hard
ommin,0.0,2,0,True,Hard
feuar,0.0,3,0,False,Hard
jemmy,8.71e-08,1,1,True,Hard
bough,5.37e-07,2,0,False,Hard
ronte,0.0,2,0,False,Hard
braxy,0.0,1,1,False,Hard
gopak,0.0,2,1,False,Hard
bungs,3.8e-08,1,0,False,Hard
alure,0.0,3,0,False,Hard
teddy,7.59e-06,1,0,True,Hard
orant,0.0,2,0,False,Hard
denis,4.17e-06,2,0,False,Hard
djins,0.0,1,1,False,Hard
nimby,1.17e-07,1,0,False,Hard
chiks,0.0,1,1,False,Hard
taira,8.13e-08,3,0,True,Hard
moyas,0.0,2,0,False,Hard
quayd,0.0,2,1,False,Hard
opery,0.0,2,0,False,Hard
width,1.05e-05,1,0,False,Medium
vinic,0.0,2,0,True,Hard
loath,4.68e-07,2,0,False,Hard
rased,0.0,2,0,False,Hard
ejido,5.25e-08,3,1,False,Hard
loopy,4.68e-07,2,0,True,Hard
crith,0.0,1,0,False,Hard
boggy,2.63e-07,1,0,True,Hard
sizer,8.71e-08,2,1,False,Hard
polis,5.5e-07,2,0,False,Hard
dosas,3.31e-08,2,0,True,Hard
codes,1.51e-05,2,0,False,Medium
yonny,1.32e-08,1,0,True,Hard
phage,4.57e-07,2,0,False,Hard
depth,3.55e-05,1,0,False,Medium
hijra,1.17e-07,2,1,False,Hard
hazle,2.4e-08,2,1,False,Hard
furry,3.63e-06,1,0,True,Hard
spray,1.51e-05,1,0,False,Medium
ingot,2.4e-07,2,0,False,Hard
pyoid,0.0,2,0,False,Hard
umras,0.0,2,0,False,Hard
bobas,0.0,2,0,True,Hard
diene,1.23e-07,3,0,True,Hard
koras,0.0,2,1,False,Hard
poena,2.19e-08,3,0,False,Hard
munia,1.38e-08,3,0,False,Hard
natto,6.92e-08,2,0,True,Hard
lorel,0.0,2,0,True,Hard
sleet,6.76e-07,2,0,True,Hard
janns,0.0,1,1,True,Hard
sowce,0.0,2,0,False,Hard
dormy,1.62e-08,1,0,False,Hard
avian,1.38e-06,3,0,True,Hard
hyrax,3.63e-08,1,1,False,Hard
mails,4.17e-06,2,0,False,Hard
beige,2e-06,3,0,True,Hard
aiyee,0.0,4,0,True,Hard
milch,1.45e-07,1,0,False,Hard
ramet,1.12e-08,2,0,False,Hard
ammos,3.55e-08,2,0,True,Hard
eloin,0.0,3,0,False,Hard
piing,0.0,2,0,True,Hard
sweer,0.0,2,0,True,Hard
apery,0.0,2,0,False,Hard
poete,0.0,3,0,True,Hard
putti,7.94e-08,2,0,True,Hard
ennui,2.57e-07,3,0,True,Hard
wifts,0.0,1,0,False,Hard
rills,2.95e-08,1,0,True,Hard
sprag,1.41e-08,1,0,False,Hard
raggy,3.8e-08,1,0,True,Hard
clips,1.1e-05,1,0,False,Medium
smize,1.1e-08,2,1,False,Hard
roset,2.4e-08,2,0,False,Hard
artal,0.0,2,0,True,Hard
sager,3.09e-07,2,0,False,Hard
boles,2.95e-07,2,0,False,Hard
knoll,7.94e-07,1,1,True,Hard
plies,3.98e-07,2,0,False,Hard
breme,0.0,2,0,True,Hard
lyted,0.0,1,0,False,Hard
oucht,0.0,2,0,False,Hard
awned,0.0,2,0,False,Hard
burks,2.34e-07,1,1,False,Hard
repun,0.0,2,0,False,Hard
reata,3.02e-08,3,0,True,Hard
palsa,0.0,2,0,True,Hard
momie,0.0,3,0,True,Hard
odals,0.0,2,0,False,Hard
cages,2.69e-06,2,0,False,Hard
adunc,0.0,2,0,False,Hard
logia,6.92e-08,3,0,False,Hard
sture,5.01e-08,2,0,False,Hard
shall,0.000107,1,0,True,Easy
picon,5.62e-08,2,0,False,Hard
pouke,0.0,3,1,False,Hard
crash,3.55e-05,1,0,False,Medium
shiur,1.86e-08,2,0,False,Hard
barbe,1.23e-07,2,0,True,Hard
blins,0.0,1,0,False,Hard
garis,6.76e-08,2,0,False,Hard
udyog,3.8e-08,2,0,False,Hard
houfs,0.0,2,0,False,Hard
ogres,3.09e-07,2,0,False,Hard
gunny,2e-07,1,0,True,Hard
adzes,2.88e-08,2,1,False,Hard
burfi,0.0,2,0,False,Hard
thegn,1.62e-08,1,0,False,Hard
nacre,4.79e-08,2,0,False,Hard
sengi,1.82e-08,2,0,False,Hard
posey,8.32e-07,2,0,False,Hard
dingo,5.62e-07,2,0,False,Hard
miaow,6.76e-08,3,0,False,Hard
shtup,0.0,1,0,False,Hard
baggy,1.45e-06,1,0,True,Hard
drice,0.0,2,0,False,Hard
deeds,6.17e-06,2,0,True,Hard
heads,4.68e-05,2,0,False,Medium
roosa,4.79e-08,3,0,True,Hard
acock,1.2e-08,2,1,True,Hard
brass,1.12e-05,1,0,True,Medium
zeera,0.0,3,1,True,Hard
kants,1.95e-08,1,1,False,Hard
zinos,0.0,2,1,False,Hard
sabir,7.94e-08,2,0,False,Hard
dizzy,2.69e-06,1,2,True,Hard
quean,1.2e-08,3,1,False,Hard
atimy,0.0,2,0,False,Hard
loved,0.0001,2,0,False,Medium
altho,4.47e-07,2,0,False,Hard
roany,0.0,2,0,False,Hard
amigo,7.24e-07,3,0,False,Hard
snies,0.0,2,0,True,Hard
atony,1.15e-08,2,0,False,Hard
aloud,3.24e-06,3,0,False,Hard
kogal,0.0,2,1,False,Hard
daces,0.0,2,0,False,Hard
scorp,4.79e-08,1,0,False,Hard
korus,1.35e-08,2,1,False,Hard
reman,1.05e-07,2,0,False,Hard
spivs,2.14e-08,1,0,True,Hard
muter,2.34e-08,2,0,False,Hard
feely,4.07e-07,2,0,True,Hard
trant,1.12e-07,1,0,True,Hard
quoad,4.47e-08,3,1,False,Hard
maggs,1.12e-07,1,0,True,Hard
zingy,6.92e-08,1,1,False,Hard
spets,0.0,1,0,True,Hard
covin,1.26e-08,2,0,False,Hard
arias,1.26e-06,3,0,True,Hard
cloth,1.07e-05,1,0,False,Medium
gowan,1.74e-07,2,0,False,Hard
gypos,0.0,1,0,False,Hard
urite,0.0,3,0,False,Hard
cutch,1.38e-07,1,0,True,Hard
ergon,6.46e-08,2,0,False,Hard
stour,1.58e-07,2,0,False,Hard
orlon,1.62e-08,2,0,True,Hard
steil,3.02e-08,2,0,False,Hard
wacky,1.95e-06,1,1,False,Hard
dowry,1.35e-06,1,0,False,Hard
metre,5.75e-06,2,0,True,Hard
typic,2.88e-08,1,0,False,Hard
slung,7.08e-07,1,0,False,Hard
omuls,0.0,2,0,False,Hard
ojime,0.0,3,1,False,Hard
calls,8.13e-05,1,0,True,Medium
impel,2.29e-07,2,0,False,Hard
trams,1.12e-06,1,0,False,Hard
vulgo,1.55e-08,2,0,False,Hard
shout,1.15e-05,2,0,False,Medium
icing,3.09e-06,2,0,True,Hard
whorl,3.63e-07,1,0,False,Hard
pekid,0.0,2,1,False,Hard
sprat,9.55e-08,1,0,False,Hard
cubit,1.17e-07,2,0,False,Hard
claes,1.82e-07,2,0,False,Hard
scull,1.95e-07,1,0,True,Hard
sorer,2.51e-08,2,0,True,Hard
paise,1.74e-07,3,0,False,Hard
suent,0.0,2,0,False,Hard
garbo,3.55e-07,2,0,False,Hard
molds,1.32e-06,1,0,False,Hard
arbas,0.0,2,0,True,Hard
skeds,0.0,1,1,True,Hard
litem,8.13e-08,2,0,False,Hard
sepal,6.46e-08,2,0,False,Hard
voema,0.0,3,0,False,Hard
vells,1.07e-08,1,0,True,Hard
sweep,9.33e-06,2,0,True,Hard
cuish,0.0,2,0,False,Hard
sieth,0.0,2,0,False,Hard
baton,4.37e-06,2,0,False,Hard
varna,6.03e-07,2,0,True,Hard
etage,1.82e-08,3,0,True,Hard
ither,3.89e-08,2,0,False,Hard
vuggs,0.0,1,0,True,Hard
jodel,1.2e-08,2,1,False,Hard
hoved,0.0,2,0,False,Hard
belah,1.07e-08,2,0,False,Hard
bodes,3.8e-07,2,0,False,Hard
gaunt,7.94e-07,2,0,False,Hard
caird,1.51e-07,2,0,False,Hard
yobby,0.0,1,0,True,Hard
hawms,0.0,1,0,False,Hard
kapow,5.75e-08,2,1,False,Hard
stept,2.29e-08,1,0,True,Hard
jinns,6.31e-08,1,1,True,Hard
aunty,1.45e-06,2,0,False,Hard
pudge,1.7e-07,2,0,False,Hard
scape,5.13e-07,2,0,False,Hard
alibi,1.26e-06,3,0,True,Hard
butch,2.34e-06,1,0,False,Hard
meals,1.55e-05,2,0,False,Medium
pepon,0.0,2,0,True,Hard
palmy,3.98e-08,1,0,False,Hard
lawsy,0.0,1,0,False,Hard
fabby,3.39e-08,1,0,True,Hard
amole,1.55e-08,3,0,False,Hard
forme,2.75e-07,2,0,False,Hard
repps,0.0,1,0,True,Hard
arish,1.1e-07,2,0,False,Hard
brake,8.91e-06,2,1,False,Hard
glaik,0.0,2,1,False,Hard
flane,0.0,2,0,False,Hard
wifey,3.31e-07,2,0,False,Hard
hypes,1.23e-07,1,0,False,Hard
gleek,2.95e-08,2,1,True,Hard
biris,0.0,2,0,True,Hard
nonny,4.07e-08,1,0,True,Hard
poked,1.7e-06,2,1,False,Hard
parve,1.29e-08,2,0,False,Hard
ovate,3.8e-07,3,0,False,Hard
hazed,1.15e-07,2,1,False,Hard
zhuzh,0.0,1,2,True,Hard
ether,2.51e-06,2,0,True,Hard
kidel,0.0,2,1,False,Hard
aleck,1.48e-07,2,1,False,Hard
casky,0.0,1,1,False,Hard
pyric,0.0,1,0,False,Hard
akses,0.0,2,1,True,Hard
kibla,0.0,2,1,False,Hard
volae,0.0,3,0,False,Hard
mezes,1.23e-08,2,1,True,Hard
takht,5.62e-08,1,1,True,Hard
erica,3.63e-06,3,0,False,Hard
vexes,6.46e-08,2,1,True,Hard
rages,1.15e-06,2,0,False,Hard
loses,1.29e-05,2,0,True,Medium
gilts,2.04e-07,1,0,False,Hard
murly,0.0,1,0,False,Hard
mania,2.75e-06,3,0,True,Hard
ordie,0.0,3,0,False,Hard
grubs,3.02e-07,1,0,False,Hard
kiasu,1.7e-08,3,1,False,Hard
malar,1.17e-07,2,0,True,Hard
bhuts,0.0,1,0,False,Hard
batik,3.47e-07,2,1,False,Hard
tousy,0.0,2,0,False,Hard
specs,3.47e-06,1,0,True,Hard
naily,0.0,2,0,False,Hard
netta,7.76e-08,2,0,True,Hard
inner,3.16e-05,2,0,True,Medium
laith,9.12e-08,2,0,False,Hard
fundi,3.98e-08,2,0,False,Hard
throw,6.76e-05,1,0,False,Medium
plute,0.0,2,0,False,Hard
cubes,2.69e-06,2,0,False,Hard
trone,2.82e-08,2,0,False,Hard
knout,1.32e-08,2,1,False,Hard
sculs,0.0,1,0,True,Hard
meteg,0.0,2,0,True,Hard
fakie,4.17e-08,3,1,False,Hard
inset,7.08e-07,2,0,False,Hard
koran,1.7e-06,2,1,False,Hard
paisa,2e-07,3,0,True,Hard
cruor,0.0,2,0,True,Hard
readd,0.0,2,0,True,Hard
shaul,1.41e-07,2,0,False,Hard
fromm,4.57e-07,1,0,True,Hard
boteh,0.0,2,0,False,Hard
quarl,0.0,2,1,False,Hard
flava,2.29e-07,2,0,True,Hard
deoch,0.0,2,0,False,Hard
jehad,3.89e-08,2,1,False,Hard
mollo,2e-08,2,0,True,Hard
bazas,0.0,2,1,True,Hard
meril,2.4e-08,2,0,False,Hard
naieo,0.0,4,0,False,Hard
angle,2.4e-05,2,0,False,Medium
lamia,2.34e-07,3,0,True,Hard
agood,4.9e-08,3,0,True,Hard
iched,0.0,2,0,False,Hard
corns,2.82e-07,1,0,False,Hard
lotos,5.13e-08,2,0,True,Hard
ankus,0.0,2,1,False,Hard
sweir,0.0,2,0,False,Hard
snobs,3.98e-07,1,0,True,Hard
swabs,4.37e-07,1,0,True,Hard
vetch,1.51e-07,1,0,False,Hard
quawk,0.0,2,2,False,Hard
flirt,3.31e-06,1,0,False,Hard
trapo,2.19e-08,2,0,False,Hard
enurn,0.0,2,0,True,Hard
outro,6.31e-07,3,0,True,Hard
dears,2.75e-07,2,0,False,Hard
craze,2.24e-06,2,1,False,Hard
nomic,1.66e-08,2,0,False,Hard
lubed,1.17e-07,2,0,False,Hard
gouch,0.0,2,0,False,Hard
mvula,3.72e-08,2,0,False,Hard
zebus,0.0,2,1,False,Hard
culls,1.58e-07,1,0,True,Hard
tolts,0.0,1,0,True,Hard
warts,1.02e-06,1,0,False,Hard
podos,0.0,2,0,True,Hard
dewax,0.0,2,1,False,Hard
peavy,1.51e-07,2,0,False,Hard
keema,3.24e-08,3,1,True,Hard
assed,8.51e-07,2,0,True,Hard
emure,0.0,3,0,True,Hard
conne,4.68e-08,2,0,True,Hard
aunts,1.62e-06,2,0,False,Hard
durns,0.0,1,0,False,Hard
sulls,0.0,1,0,True,Hard
stroy,3.16e-08,1,0,False,Hard
brujo,6.03e-08,2,1,False,Hard
etuis,0.0,3,0,False,Hard
error,3.55e-05,2,0,True,Medium
incut,0.0,2,0,False,Hard
tacho,3.72e-08,2,0,False,Hard
toyer,0.0,2,0,False,Hard
mesto,3.55e-08,2,0,False,Hard
sated,2.69e-07,2,0,False,Hard
aides,2.57e-06,3,0,False,Hard
handy,9.33e-06,1,0,False,Hard
incle,0.0,2,0,False,Hard
fiend,1.26e-06,2,0,False,Hard
sices,0.0,2,0,True,Hard
hyles,1.78e-08,1,0,False,Hard
fands,0.0,1,0,False,Hard
costa,1.41e-05,2,0,False,Medium
sowls,0.0,1,0,True,Hard
usurp,5.01e-07,2,0,True,Hard
salat,1.66e-07,2,0,True,Hard
geste,1.12e-07,2,0,True,Hard
lomes,0.0,2,0,False,Hard
dolts,7.76e-08,1,0,False,Hard
aging,1.1e-05,2,0,True,Medium
ahold,7.24e-07,2,0,False,Hard
darre,1.45e-08,2,0,True,Hard
agila,2.14e-08,3,0,True,Hard
swigs,5.25e-08,1,0,True,Hard
armer,6.76e-08,2,0,True,Hard
beton,6.46e-08,2,0,False,Hard
senex,7.59e-08,2,1,True,Hard
pzazz,0.0,1,3,True,Hard
ahole,4.17e-08,3,0,False,Hard
cower,3.55e-07,2,0,False,Hard
feral,1.95e-06,2,0,False,Hard
bible,3.47e-05,2,0,True,Medium
sunna,1.23e-07,2,0,True,Hard
powre,0.0,2,0,False,Hard
fisho,0.0,2,0,False,Hard
softy,1.62e-07,1,0,False,Hard
stylo,9.12e-08,1,0,False,Hard
swarf,3.39e-08,1,0,False,Hard
cogie,0.0,3,0,False,Hard
garde,2.19e-06,2,0,False,Hard
thirl,0.0,1,0,False,Hard
ayins,0.0,2,0,False,Hard
super,0.00012,2,0,False,Easy
madre,7.59e-07,2,0,False,Hard
maran,1.23e-07,2,0,True,Hard
yodhs,0.0,1,0,False,Hard
adept,2.14e-06,2,0,False,Hard
dalis,2.24e-08,2,0,False,Hard
crams,6.92e-08,1,0,False,Hard
reink,0.0,2,1,False,Hard
haith,2.57e-08,2,0,True,Hard
geyan,0.0,2,0,False,Hard
sinhs,0.0,1,0,True,Hard
tooms,3.63e-08,2,0,True,Hard
lumbi,0.0,2,0,False,Hard
puker,1.7e-08,2,1,False,Hard
haled,2.09e-08,2,0,False,Hard
veena,1.58e-07,3,0,True,Hard
turks,4.57e-06,1,1,False,Hard
ahull,0.0,2,0,True,Hard
luter,1.1e-08,2,0,False,Hard
argil,0.0,2,0,False,Hard
ergos,0.0,2,0,False,Hard
asses,6.17e-06,2,0,True,Hard
pattu,2.29e-08,2,0,True,Hard
howff,0.0,1,0,True,Hard
pacta,2.19e-08,2,0,True,Hard
sitka,4.47e-07,2,1,False,Hard
sheep,1.55e-05,2,0,True,Medium
creed,5.01e-06,2,0,True,Hard
fairy,1.2e-05,2,0,False,Medium
droob,0.0,2,0,True,Hard
wries,0.0,2,0,False,Hard
tolas,1.17e-08,2,0,False,Hard
frizz,2.51e-07,1,2,True,Hard
mohar,1.29e-08,2,0,False,Hard
aitus,0.0,3,0,False,Hard
hists,0.0,1,0,True,Hard
jolty,0.0,1,1,False,Hard
roleo,0.0,3,0,True,Hard
ditzy,1.74e-07,1,1,False,Hard
poynt,1.23e-08,1,0,False,Hard
scray,1.05e-08,1,0,False,Hard
minke,1.86e-07,2,1,False,Hard
bombo,3.72e-08,2,0,True,Hard
macon,1.35e-06,2,0,False,Hard
waxer,3.24e-08,2,1,False,Hard
grave,2.04e-05,2,0,False,Medium
rands,1.35e-07,1,0,False,Hard
poulp,0.0,2,0,True,Hard
unkid,0.0,2,1,False,Hard
tasso,1.66e-07,2,0,True,Hard
doddy,2.04e-08,1,0,True,Hard
simas,4.68e-08,2,0,True,Hard
cissy,2.14e-07,1,0,True,Hard
primy,0.0,1,0,False,Hard
awkin,0.0,2,1,False,Hard
samek,1.1e-08,2,1,False,Hard
dunks,6.31e-07,1,1,False,Hard
sylis,0.0,1,0,True,Hard
cutis,4.47e-08,2,0,False,Hard
rager,2.69e-07,2,0,True,Hard
aedes,2.95e-07,3,0,True,Hard
plays,6.92e-05,1,0,False,Medium
scobe,0.0,2,0,False,Hard
unhat,0.0,2,0,False,Hard
geeps,0.0,2,0,True,Hard
level,0.000257,2,0,True,Easy
oshac,0.0,2,0,False,Hard
opals,2.19e-07,2,0,False,Hard
trail,2.82e-05,2,0,False,Medium
yeast,4.68e-06,2,0,False,Hard
linum,4.57e-08,2,0,False,Hard
thete,3.55e-08,2,0,True,Hard
gypsy,3.55e-06,0,0,True,Hard
liang,1.35e-06,2,0,False,Hard
laker,6.92e-07,2,1,False,Hard
pance,2.14e-08,2,0,False,Hard
bated,2.14e-07,2,0,False,Hard
fouat,0.0,3,0,False,Hard
wooed,3.31e-07,3,0,True,Hard
haros,0.0,2,0,False,Hard
vital,2.4e-05,2,0,False,Medium
rinks,3.63e-07,1,1,False,Hard
roers,0.0,2,0,True,Hard
zulus,2.34e-07,2,1,True,Hard
mumps,6.46e-07,1,0,True,Hard
noahs,4.07e-08,2,0,False,Hard
covey,4.07e-07,2,0,False,Hard
saics,0.0,2,0,True,Hard
safer,1.23e-05,2,0,False,Medium
roost,1e-06,2,0,True,Hard
flims,2.24e-08,1,0,False,Hard
murks,1.23e-08,1,1,False,Hard
salve,6.46e-07,2,0,False,Hard
hooch,3.8e-07,2,0,True,Hard
trabs,0.0,1,0,False,Hard
bambi,9.12e-07,2,0,True,Hard
swiss,1.62e-05,1,0,True,Medium
fazed,1.82e-07,2,1,False,Hard
pudsy,0.0,1,0,False,Hard
odoom,0.0,3,0,True,Hard
avens,2.09e-08,2,0,False,Hard
mitas,1.02e-08,2,0,False,Hard
girlf,1.26e-08,1,0,False,Hard
naifs,0.0,2,0,False,Hard
tikka,3.39e-07,2,2,True,Hard
rojak,2.4e-08,2,2,False,Hard
nighs,0.0,1,0,False,Hard
bulks,9.77e-08,1,1,False,Hard
wines,6.31e-06,2,0,False,Hard
pinky,2.45e-06,1,1,False,Hard
rumal,1.26e-08,2,0,False,Hard
afore,2.63e-07,3,0,False,Hard
whats,7.59e-06,1,0,False,Hard
goris,1.86e-08,2,0,False,Hard
piuma,0.0,3,0,False,Hard
whigs,6.31e-07,1,0,False,Hard
incas,3.8e-07,2,0,False,Hard
paspy,0.0,1,0,True,Hard
girly,1.7e-06,1,0,False,Hard
phynx,0.0,0,1,False,Hard
mundu,3.09e-08,2,0,True,Hard
brosy,0.0,1,0,False,Hard
kents,1.17e-07,1,1,False,Hard
runes,7.76e-07,2,0,False,Hard
vraic,0.0,2,0,False,Hard
unban,6.92e-08,2,0,True,Hard
balti,1.26e-07,2,0,False,Hard
jocks,5.89e-07,1,2,False,Hard
spars,2.88e-07,1,0,True,Hard
moker,0.0,2,1,False,Hard
legno,3.31e-08,2,0,False,Hard
haunt,3.47e-06,2,0,False,Hard
ihram,3.16e-08,2,0,False,Hard
hooha,1.17e-08,3,0,True,Hard
titre,7.94e-08,2,0,True,Hard
booay,0.0,3,0,True,Hard
rosal,2.57e-08,2,0,False,Hard
basal,2.51e-06,2,0,True,Hard
boyos,3.39e-08,2,0,True,Hard
razer,7.24e-07,2,1,True,Hard
maror,0.0,2,0,True,Hard
kokam,0.0,2,2,True,Hard
lense,1.91e-07,2,0,True,Hard
tsked,0.0,1,1,False,Hard
duets,6.17e-07,2,0,False,Hard
salpa,1.95e-08,2,0,True,Hard
dryly,2.14e-07,0,0,True,Hard
grats,1.15e-07,1,0,False,Hard
mured,0.0,2,0,False,Hard
aches,1.91e-06,2,0,False,Hard
assez,2.75e-08,2,1,True,Hard
joint,5.13e-05,2,1,False,Medium
tasty,6.92e-06,1,0,True,Hard
wahey,4.37e-08,2,0,False,Hard
irony,7.24e-06,2,0,False,Hard
zoppo,0.0,2,1,True,Hard
plods,5.01e-08,1,0,False,Hard
gooly,0.0,2,0,True,Hard
palki,0.0,2,1,False,Hard
budge,1.7e-06,2,0,False,Hard
janky,1.17e-07,1,2,False,Hard
thymy,0.0,0,0,True,Hard
pints,1.66e-06,1,0,False,Hard
cyans,0.0,1,0,False,Hard
warbs,0.0,1,0,False,Hard
treyf,0.0,1,0,False,Hard
reses,0.0,2,0,True,Hard
phooh,0.0,2,0,True,Hard
built,0.000117,2,0,False,Easy
mawrs,0.0,1,0,False,Hard
lagar,0.0,2,0,True,Hard
marid,1.95e-08,2,0,False,Hard
grebo,1.41e-08,2,0,False,Hard
spare,1.91e-05,2,0,False,Medium
pieta,1.02e-07,3,0,False,Hard
noxal,0.0,2,1,False,Hard
abase,3.63e-08,3,0,True,Hard
kinky,2.34e-06,1,2,True,Hard
priss,3.72e-08,1,0,True,Hard
hacek,0.0,2,1,False,Hard
vicar,2.34e-06,2,0,False,Hard
marka,4.37e-08,2,1,True,Hard
temse,0.0,2,0,True,Hard
serir,0.0,2,0,True,Hard
blaze,4.9e-06,2,1,False,Hard
ngaka,0.0,2,1,True,Hard
heeds,9.12e-08,2,0,True,Hard
belar,1.38e-08,2,0,False,Hard
qophs,0.0,1,1,False,Hard
noted,4.9e-05,2,0,False,Medium
brews,9.77e-07,1,0,False,Hard
hafts,1.05e-08,1,0,False,Hard
